id,radius,name,hasCollision,breaksOnHit,visibleByTime,hasAnimation,borderBoxLength,borderBoxWidth,borderBoxHeight,materialsFile,definitionFile,modelFile,tags
19741,4.41986,STubeFlat6_25m1,Yes,No,"No, visible always",No,6.25,6.25,0.125,MatTubes.txd,SAMP.ide,STubeFlat6_25m1.dff,SA-MP|SA-MP 0.3.7 RC1|Tubes small size
19742,8.18665,STubeHalfSpiral1a,Yes,No,"No, visible always",No,10.66406,10.66406,6.375,MatTubes.txd,SAMP.ide,STubeHalfSpiral1a.dff,SA-MP|SA-MP 0.3.7 RC1|Tubes small size
19743,8.18665,STubeHalfSpiral1b,Yes,No,"No, visible always",No,10.66406,10.66406,6.375,MatTubes.txd,SAMP.ide,STubeHalfSpiral1b.dff,SA-MP|SA-MP 0.3.7 RC1|Tubes small size
19744,7.78556,STubeHalfSpiral2a,Yes,No,"No, visible always",No,10.66406,10.66406,3.875,MatTubes.txd,SAMP.ide,STubeHalfSpiral2a.dff,SA-MP|SA-MP 0.3.7 RC1|Tubes small size
19745,7.78556,STubeHalfSpiral2b,Yes,No,"No, visible always",No,10.66406,10.66406,3.875,MatTubes.txd,SAMP.ide,STubeHalfSpiral2b.dff,SA-MP|SA-MP 0.3.7 RC1|Tubes small size
19746,6.26751,STubeHalfSpiral3a,Yes,No,"No, visible always",No,5.32812,10.66406,3.875,MatTubes.txd,SAMP.ide,STubeHalfSpiral3a.dff,SA-MP|SA-MP 0.3.7 RC1|Tubes small size
19747,6.26751,STubeHalfSpiral3b,Yes,No,"No, visible always",No,5.32812,10.66406,3.875,MatTubes.txd,SAMP.ide,STubeHalfSpiral3b.dff,SA-MP|SA-MP 0.3.7 RC1|Tubes small size
19748,6.10331,STubeHalfSpiral4a,Yes,No,"No, visible always",No,5.32812,10.66406,2.625,MatTubes.txd,SAMP.ide,STubeHalfSpiral4a.dff,SA-MP|SA-MP 0.3.7 RC1|Tubes small size
19749,6.10331,STubeHalfSpiral4b,Yes,No,"No, visible always",No,5.32812,10.66406,2.625,MatTubes.txd,SAMP.ide,STubeHalfSpiral4b.dff,SA-MP|SA-MP 0.3.7 RC1|Tubes small size
1975,1.12013,e_test,Yes,Yes,"No, visible always",No,1.026,4.8999999999882E-7,1.9915,texttest.txd,props.ide,e_test.dff,
19750,5.99959,STubeHalf180Bend1a,Yes,No,"No, visible always",No,5.32812,10.66406,1.367187,MatTubes.txd,SAMP.ide,STubeHalf180Bend1a.dff,SA-MP|SA-MP 0.3.7 RC1|Tubes small size
19751,5.99959,STubeHalf180Bend1b,Yes,No,"No, visible always",No,5.32812,10.66406,1.367187,MatTubes.txd,SAMP.ide,STubeHalf180Bend1b.dff,SA-MP|SA-MP 0.3.7 RC1|The stunt|Tubes small size
19752,3.82977,STubeHalf90Bend1a,Yes,No,"No, visible always",No,5.32812,5.32812,1.375,MatTubes.txd,SAMP.ide,STubeHalf90Bend1a.dff,SA-MP|SA-MP 0.3.7 RC1|Tubes small size
19753,3.82977,STubeHalf90Bend1b,Yes,No,"No, visible always",No,5.32812,5.32812,1.375,MatTubes.txd,SAMP.ide,STubeHalf90Bend1b.dff,SA-MP|SA-MP 0.3.7 RC1|The stunt|Tubes small size
19754,6.5155,STubeHalf12_5mDip1,Yes,No,"No, visible always",No,12.5,2.70312,2.5,MatTubes.txd,SAMP.ide,STubeHalf12_5mDip1.dff,SA-MP|SA-MP 0.3.7 RC1|Tubes small size
19755,6.5155,STubeHalf12_5mBump1,Yes,No,"No, visible always",No,12.5,2.70312,2.5,MatTubes.txd,SAMP.ide,STubeHalf12_5mBump1.dff,SA-MP|SA-MP 0.3.7 RC1|Tubes small size
19756,5.23035,STubeHalfBowl1,Yes,No,"No, visible always",No,7.07031,7.58594,1.375,MatTubes.txd,SAMP.ide,STubeHalfBowl1.dff,SA-MP|SA-MP 0.3.7 RC1|Tubes small size
19757,50.7305,STubeSupport1,Yes,No,"No, visible always",No,0.289063,2.80469,101.4218,dynsigns.txd,SAMP.ide,STubeSupport1.dff,SA-MP|SA-MP 0.3.7 RC1|Tubes small size
19758,9.76256,STubeSupport2,Yes,No,"No, visible always",No,0.289063,19.125,3.92188,dynsigns.txd,SAMP.ide,STubeSupport2.dff,SA-MP|SA-MP 0.3.7 RC1|Tubes small size
19759,1.42133,STubeHalfLight1,Yes,No,"No, visible always",No,0.0546874,2.64844,1.03125,dynsigns.txd,SAMP.ide,STubeHalfLight1.dff,SA-MP|SA-MP 0.3.7 RC1|Tubes small size
1976,1.12199,w_test,Yes,Yes,"No, visible always",No,0.97383,5.000000000005E-7,2.021663,texttest.txd,props.ide,w_test.dff,
19760,2.02166,STubeHalf5Bend1a,Yes,No,"No, visible always",No,2.55469,2.70312,1.585937,MatTubes.txd,SAMP.ide,STubeHalf5Bend1a.dff,SA-MP|SA-MP 0.3.7 RC1|Tubes small size
19761,2.02166,STubeHalf5Bend1b,Yes,No,"No, visible always",No,2.55469,2.70312,1.585937,MatTubes.txd,SAMP.ide,STubeHalf5Bend1b.dff,SA-MP|SA-MP 0.3.7 RC1|Tubes small size
19762,2.05919,STubeHalf5Bend2a,Yes,No,"No, visible always",No,2.67188,2.70312,1.585937,MatTubes.txd,SAMP.ide,STubeHalf5Bend2a.dff,SA-MP|SA-MP 0.3.7 RC1|Tubes small size
19763,2.05919,STubeHalf5Bend2b,Yes,No,"No, visible always",No,2.67188,2.70312,1.585937,MatTubes.txd,SAMP.ide,STubeHalf5Bend2b.dff,SA-MP|SA-MP 0.3.7 RC1|Tubes small size
19764,4.08436,STubeHalf45Bend1a,Yes,No,"No, visible always",No,6.58594,4.63281,1.375,MatTubes.txd,SAMP.ide,STubeHalf45Bend1a.dff,SA-MP|SA-MP 0.3.7 RC1|Tubes small size
19765,4.08436,STubeHalf45Bend1b,Yes,No,"No, visible always",No,6.58594,4.63281,1.375,MatTubes.txd,SAMP.ide,STubeHalf45Bend1b.dff,SA-MP|SA-MP 0.3.7 RC1|Tubes small size
19766,3.61589,STubeHalf15Bend1a,Yes,No,"No, visible always",No,6.35156,2.70312,2.156245,MatTubes.txd,SAMP.ide,STubeHalf15Bend1a.dff,Half pipe|Pipe|SA-MP|SA-MP 0.3.7 RC1|The stunt|Tubes small size
19767,3.61589,STubeHalf15Bend1b,Yes,No,"No, visible always",No,6.35156,2.70312,2.156245,MatTubes.txd,SAMP.ide,STubeHalf15Bend1b.dff,SA-MP|SA-MP 0.3.7 RC1|Tubes small size
19768,3.61706,STubeHalf15Bend2a,Yes,No,"No, visible always",No,6.35156,2.70312,2.164059,MatTubes.txd,SAMP.ide,STubeHalf15Bend2a.dff,SA-MP|SA-MP 0.3.7 RC1|Tubes small size
19769,3.61706,STubeHalf15Bend2b,Yes,No,"No, visible always",No,6.35156,2.70312,2.164059,MatTubes.txd,SAMP.ide,STubeHalf15Bend2b.dff,SA-MP|SA-MP 0.3.7 RC1|Tubes small size
1977,1.30074,vendin3,No,Yes,"No, visible always",No,0.997775,1.030535,2.19939,cooler1.txd,props.ide,vendin3.dff,
19770,3.7728,STubeHalf45Bend3,Yes,No,"No, visible always",No,6.10938,2.70312,3.507814,MatTubes.txd,SAMP.ide,STubeHalf45Bend3.dff,SA-MP|SA-MP 0.3.7 RC1|Tubes small size
19771,3.77099,STubeHalf45Bend4,Yes,No,"No, visible always",No,6.10937,2.70312,3.500005,MatTubes.txd,SAMP.ide,STubeHalf45Bend4.dff,SA-MP|SA-MP 0.3.7 RC1|Tubes small size
19772,1.07973,CrushedCarCube1,Yes,No,"No, visible always",No,1.070313,1.445313,1.195313,CrushedCarCube1.txd,SAMP.ide,CrushedCarCube1.dff,Crushed car cube|Garbage|SA-MP|SA-MP 0.3.7 RC1
19773,0.156443,GunHolster1,No,No,"No, visible always",No,0.05658148,0.1846912,0.246142,MatCopStuff.txd,SAMP.ide,GunHolster1.dff,Police and FBI stuff|SA-MP|SA-MP 0.3.7 RC1
19774,0.0503885,PoliceBadge2,No,No,"No, visible always",No,0.0578635,0.0073142,0.0821846,MatCopStuff.txd,SAMP.ide,PoliceBadge2.dff,Police and FBI stuff|SA-MP|SA-MP 0.3.7 RC1
19775,0.0503885,PoliceBadge3,No,No,"No, visible always",No,0.0578635,0.0073142,0.0821846,MatCopStuff.txd,SAMP.ide,PoliceBadge3.dff,Badges and chevrons|Clothing|Military equipment|Police and FBI stuff|SA-MP|SA-MP 0.3.7 RC1
19776,0.0481249,FBIIDCard1,No,No,"No, visible always",No,0.0580884,0.0767448,0,MatCopStuff.txd,SAMP.ide,FBIIDCard1.dff,Police and FBI stuff|SA-MP|SA-MP 0.3.7 RC1
19777,0.153687,FBILogo1,No,No,"No, visible always",No,0.219863,0.2148,0,MatCopStuff.txd,SAMP.ide,FBILogo1.dff,Logos|Police|Police and FBI stuff|SA-MP|SA-MP 0.3.7 RC1|Signs
19778,0.176777,InsigniaDetective1,No,No,"No, visible always",No,0.25,0.25,0,MatPoliceInsignias.txd,SAMP.ide,InsigniaDetective1.dff,Police and FBI stuff|SA-MP|SA-MP 0.3.7 RC1
19779,0.176777,InsigniaDetective2,No,No,"No, visible always",No,0.25,0.25,0,MatPoliceInsignias.txd,SAMP.ide,InsigniaDetective2.dff,Police and FBI stuff|SA-MP|SA-MP 0.3.7 RC1
1978,2.67657,roulette_tbl,Yes,No,"No, visible always",No,2.079316,3.65238,1.231409,kbroul1.txd,props.ide,roulette_tbl.dff,
19780,0.176777,InsigniaDetective3,No,No,"No, visible always",No,0.25,0.25,0,MatPoliceInsignias.txd,SAMP.ide,InsigniaDetective3.dff,Army|Police and FBI stuff|SA-MP|SA-MP 0.3.7 RC1|Stripe
19781,0.176777,InsigniaSergeant1,No,No,"No, visible always",No,0.25,0.25,0,MatPoliceInsignias.txd,SAMP.ide,InsigniaSergeant1.dff,Army|Badges and chevrons|Clothing|Police and FBI stuff|SA-MP|SA-MP 0.3.7 RC1
19782,0.176777,InsigniaSergeant2,No,No,"No, visible always",No,0.25,0.25,0,MatPoliceInsignias.txd,SAMP.ide,InsigniaSergeant2.dff,Police and FBI stuff|SA-MP|SA-MP 0.3.7 RC1
19783,0.176777,InsigniaPOfficer2,No,No,"No, visible always",No,0.25,0.25,0,MatPoliceInsignias.txd,SAMP.ide,InsigniaPOfficer2.dff,Police and FBI stuff|SA-MP|SA-MP 0.3.7 RC1
19784,0.176777,InsigniaPOfficer3,No,No,"No, visible always",No,0.25,0.25,0,MatPoliceInsignias.txd,SAMP.ide,InsigniaPOfficer3.dff,Police and FBI stuff|SA-MP|SA-MP 0.3.7 RC1
19785,0.176777,InsigniaSeniorLdOff,No,No,"No, visible always",No,0.25,0.25,0,MatPoliceInsignias.txd,SAMP.ide,InsigniaSeniorLdOff.dff,Badges and chevrons|Police and FBI stuff|SA-MP|SA-MP 0.3.7 RC1
19786,1.34075,LCDTVBig1,Yes,No,"No, visible always",No,2.35938,0.1484372,1.265624,SAMPLCDTVs1.txd,SAMP.ide,LCDTVBig1.dff,LCD TVs|SA-MP|SA-MP 0.3.7 RC1
19787,0.887909,LCDTV1,Yes,No,"No, visible always",No,1.560506,0.1014897,0.841459,SAMPLCDTVs1.txd,SAMP.ide,LCDTV1.dff,LCD TVs|SA-MP|SA-MP 0.3.7 RC1
19788,10.6071,15x15RoadCorner1,Yes,No,"No, visible always",No,15,15,0.203126,MatRoadInters1.txd,SAMP.ide,15x15RoadCorner1.dff,Modular island road corner|Road|SA-MP|SA-MP 0.3.7 RC2
19789,0.866025,Cube1mx1m,Yes,No,"No, visible always",No,1,1,1,cs_ebridge.txd,SAMP.ide,Cube1mx1m.dff,Cubes|SA-MP|SA-MP 0.3.7 RC2
1979,0.436531,wheel_wee,No,No,"No, visible always",No,0.86207,0.862848,0.1355352,kbroul2.txd,props.ide,wheel_wee.dff,
19790,4.33013,Cube5mx5m,Yes,No,"No, visible always",No,5,5,5,cs_ebridge.txd,SAMP.ide,Cube5mx5m.dff,Cubes|SA-MP|SA-MP 0.3.7 RC2
19791,8.66025,Cube10mx10m,Yes,No,"No, visible always",No,10,10,10,cs_ebridge.txd,SAMP.ide,Cube10mx10m.dff,Blocks|Cubes|SA-MP|SA-MP 0.3.7 RC2
19792,0.0506019,SAMPKeycard1,No,No,"No, visible always",No,0.0856,0.001000008,0.05398,SAMPKeycard1.txd,SAMP.ide,SAMPKeycard1.dff,Normal sized keycard|SA-MP|SA-MP 0.3.7 RC2
19793,0.288561,FireWoodLog1,Yes,No,"No, visible always",No,0.523437,0.171875,0.171875,FireWood1.txd,SAMP.ide,FireWoodLog1.dff,Fire wood log|SA-MP|SA-MP 0.3.7 RC2
19794,52.6097,LSPrisonWalls1,Yes,No,"No, visible always",No,75.5887,72.6433,8.96943,civic04_lan.txd,SAMP.ide,LSPrisonWalls1.dff,LS prison walls and gates|SA-MP|SA-MP 0.3.7 RC2
19795,2.37017,LSPrisonGateEast,Yes,No,"No, visible always",No,0.1953128,3.25,3.44531,civic04_lan.txd,SAMP.ide,LSPrisonGateEast.dff,LS prison walls and gates|SA-MP|SA-MP 0.3.7 RC2
19796,2.16686,LSPrisonGateSouth,Yes,No,"No, visible always",No,0.1953128,2.51563,3.52344,civic04_lan.txd,SAMP.ide,LSPrisonGateSouth.dff,LS prison walls and gates|SA-MP|SA-MP 0.3.7 RC2
19797,0.173367,PoliceVisorStrobe1,No,No,"No, visible always",No,0.325,0.05,0.11,PoliceVisorStrobe1.txd,SAMP.ide,PoliceVisorStrobe1.dff,Police visor strobe|SA-MP|SA-MP 0.3.7 RC2
19798,45.5707,LSACarPark1,Yes,No,"No, visible always",No,80.7422,40.6016,11.78907,LSACarPark1.txd,SAMP.ide,LSACarPark1.dff,LS apartments car park|SA-MP|SA-MP 0.3.7 RC2
19799,1.81647,CaligulasVaultDoor,Yes,No,"No, visible always",No,2,0.445313,3,all_vault.txd,SAMP.ide,CaligulasVaultDoor.dff,Caligula's casino vault door|SA-MP|SA-MP 0.3.7 RC2
1980,4.03689,wilshire7dr1_law,No,No,"No, visible always",No,0.269503,7.35615,3.3243,Lawest1.txd,props.ide,wilshire7dr1_law.dff,Gate
19800,49.7382,LSBCarPark1,Yes,No,"No, visible always",No,69.4766,69.4844,15.50777,LSACarPark1.txd,SAMP.ide,LSBCarPark1.dff,LS beach side car park|SA-MP|SA-MP 0.3.7 RC2
19801,0.177679,Balaclava1,No,No,"No, visible always",No,0.1764205,0.209124,0.226764,Balaclava1.txd,SAMP.ide,Balaclava1.dff,Balaclava|SA-MP|SA-MP 0.3.7 RC2
19802,1.47025,GenDoorINT04Static,Yes,No,"No, visible always",No,1.5,0.382813,2.5,int_doors.txd,SAMP.ide,GenDoorINT04Static.dff,SA-MP|SA-MP 0.3.7 RC2|Static door
19803,0.0866025,TowTruckLights1,No,No,"No, visible always",No,0.1,0.1,0.1,MatTextures.txd,SAMP.ide,TowTruckLights1.dff,SA-MP|SA-MP 0.3.7 RC2|Tow truck lights
19804,0.115316,Padlock1,No,No,"No, visible always",No,0.124704,0.026,0.1922604,Padlock1.txd,SAMP.ide,Padlock1.dff,Padlock|SA-MP|SA-MP 0.3.7 RC2
19805,1.32381,Whiteboard1,Yes,No,"No, visible always",No,2.29786,0.0790626,1.312838,Whiteboard1.txd,SAMP.ide,Whiteboard1.dff,Extracted items|SA-MP|SA-MP 0.3.7 RC2
19806,1.22365,Chandelier1,No,No,"No, visible always",No,1.039306,1.164794,1.884766,svbits.txd,SAMP.ide,Chandelier1.dff,Extracted items|SA-MP|SA-MP 0.3.7 RC2
19807,0.170279,Telephone1,No,No,"No, visible always",No,0.2000929,0.230683,0.1507575,Telephone1.txd,SAMP.ide,Telephone1.dff,Electronics|Extracted items|Items economy|SA-MP|SA-MP 0.3.7 RC2
19808,0.268485,Keyboard1,Yes,No,"No, visible always",No,0.482571,0.233281,0.032291,Keyboard1.txd,SAMP.ide,Keyboard1.dff,Extracted items|SA-MP|SA-MP 0.3.7 RC2
19809,0.275727,MetalTray1,Yes,No,"No, visible always",No,0.265962,0.47118,0.106567,MetalTray1.txd,SAMP.ide,MetalTray1.dff,Extracted items|SA-MP|SA-MP 0.3.7 RC2
1981,2.13175,shlf1_cab_mid,Yes,No,"No, visible always",No,1.000014,0.974936,4.02826,new_cabinets3.txd,props.ide,shlf1_cab_mid.dff,For trade
19810,0.219278,StaffOnlySign1,Yes,No,"No, visible always",No,0.36268,0.00305176,0.246545,StaffOnlySign1.txd,SAMP.ide,StaffOnlySign1.dff,Extracted items|SA-MP|SA-MP 0.3.7 RC2
19811,0.160528,BurgerBox1,Yes,No,"No, visible always",No,0.217147,0.202166,0.1226917,BurgerBox1.txd,SAMP.ide,BurgerBox1.dff,Extracted items|SA-MP|SA-MP 0.3.7 RC2
19812,0.704341,BeerKeg1,Yes,No,"No, visible always",No,0.701567,0.701561,1,ce_breweryref.txd,SAMP.ide,BeerKeg1.dff,Extracted items|SA-MP|SA-MP 0.3.7 RC2
19813,0.152677,ElectricalOutlet1,No,No,"No, visible always",No,0.215604,0.01625798,0.21562,ElectricalOutlets.txd,SAMP.ide,ElectricalOutlet1.dff,Extracted items|SA-MP|SA-MP 0.3.7 RC2
19814,0.144538,ElectricalOutlet2,No,No,"No, visible always",No,0.254714,0.026701,0.1340592,ElectricalOutlets.txd,SAMP.ide,ElectricalOutlet2.dff,Extracted items|SA-MP|SA-MP 0.3.7 RC2
19815,1.58119,ToolBoard1,Yes,No,"No, visible always",No,3,0.0245363,1,ToolBoard1.txd,SAMP.ide,ToolBoard1.dff,Extracted items|Garage|On the wall|SA-MP|SA-MP 0.3.7 RC2
19816,0.280601,OxygenCylinder1,Yes,No,"No, visible always",No,0.146779,0.1467782,0.5214,OxygenCylinder1.txd,SAMP.ide,OxygenCylinder1.dff,Extracted items|SA-MP|SA-MP 0.3.7 RC2
19817,5.16617,CarFixerRamp1,Yes,No,"No, visible always",No,2.50781,9.82812,1.968755,CarFixerRamp1.txd,SAMP.ide,CarFixerRamp1.dff,Extracted items|SA-MP|SA-MP 0.3.7 RC2
19818,0.163161,WineGlass1,No,No,"No, visible always",No,0.1013808,0.1170636,0.28723516,lee_strip2_1.txd,SAMP.ide,WineGlass1.dff,Extracted items|SA-MP|SA-MP 0.3.7 RC2
19819,0.177859,CocktailGlass1,No,No,"No, visible always",No,0.1528588,0.176506,0.2683553,lee_strip2_1.txd,SAMP.ide,CocktailGlass1.dff,Extracted items|SA-MP|SA-MP 0.3.7 RC2
1982,2.13288,shlf2_cab_mid,Yes,No,"No, visible always",No,1.000008,1.000603,4.02298,new_cabinets.txd,props.ide,shlf2_cab_mid.dff,Fridge|Shops
19820,0.321426,AlcoholBottle1,Yes,No,"No, visible always",No,0.1549394,0.1322566,0.609721,lee_strip2_1.txd,SAMP.ide,AlcoholBottle1.dff,Extracted items|SA-MP|SA-MP 0.3.7 RC2
19821,0.321835,AlcoholBottle2,Yes,No,"No, visible always",No,0.1549394,0.1322566,0.610583,lee_strip2_1.txd,SAMP.ide,AlcoholBottle2.dff,Extracted items|SA-MP|SA-MP 0.3.7 RC2
19822,0.271759,AlcoholBottle3,Yes,No,"No, visible always",No,0.131787,0.138274,0.508846,lee_strip2_1.txd,SAMP.ide,AlcoholBottle3.dff,Extracted items|SA-MP|SA-MP 0.3.7 RC2
19823,0.205804,AlcoholBottle4,Yes,No,"No, visible always",No,0.1569386,0.0851284,0.37087,lee_strip2_1.txd,SAMP.ide,AlcoholBottle4.dff,Bar|Bottle|Extracted items|SA-MP|SA-MP 0.3.7 RC2
19824,0.280684,AlcoholBottle5,Yes,No,"No, visible always",No,0.1320093,0.1214856,0.531929,lee_strip2_1.txd,SAMP.ide,AlcoholBottle5.dff,Alcohol|Bar|Bottle|Extracted items|SA-MP|SA-MP 0.3.7 RC2
19825,0.390683,SprunkClock1,Yes,No,"No, visible always",No,0.5513,0.051651,0.5513,SprunkClock1.txd,SAMP.ide,SprunkClock1.dff,Extracted items|On the wall|SA-MP|SA-MP 0.3.7 RC2|Watch
19826,0.120518,LightSwitch1,Yes,No,"No, visible always",No,0.161436,0.01986962,0.1778832,LightSwitches.txd,SAMP.ide,LightSwitch1.dff,Extracted items|SA-MP|SA-MP 0.3.7 RC2
19827,0.116157,LightSwitch2,Yes,No,"No, visible always",No,0.125,0.0140624,0.1953128,LightSwitches.txd,SAMP.ide,LightSwitch2.dff,Extracted items|SA-MP|SA-MP 0.3.7 RC2
19828,0.120156,LightSwitch3Off,Yes,No,"No, visible always",No,0.202217,0.01610471,0.1288374,LightSwitches.txd,SAMP.ide,LightSwitch3Off.dff,Extracted items|Interiors and interior details|Light|Residential house|SA-MP|SA-MP 0.3.7 RC2
19829,0.120156,LightSwitch3On,Yes,No,"No, visible always",No,0.202217,0.01610471,0.1288374,LightSwitches.txd,SAMP.ide,LightSwitch3On.dff,Extracted items|SA-MP|SA-MP 0.3.7 RC2
1983,2.12034,shlf4_cab_mid,Yes,No,"No, visible always",No,1.000003,0.978917,4.01302,new_cabinets2.txd,props.ide,shlf4_cab_mid.dff,
19830,0.377724,Blender1,Yes,No,"No, visible always",No,0.278049,0.356337,0.605321,csblender.txd,SAMP.ide,Blender1.dff,Extracted items|Kitchen appliances|SA-MP|SA-MP 0.3.7 RC2
19831,0.899337,Barbeque1,Yes,No,"No, visible always",No,0.929687,0.609376,1.414059,csbarbq.txd,SAMP.ide,Barbeque1.dff,Extracted items|Grill|Items economy|SA-MP|SA-MP 0.3.7 RC2
19832,0.241234,AmmoBox1,Yes,No,"No, visible always",No,0.388448,0.1747942,0.226563,csammobox.txd,SAMP.ide,AmmoBox1.dff,Extracted items|SA-MP|SA-MP 0.3.7 RC2
19833,1.19791,Cow1,Yes,No,"No, visible always",No,0.570313,1.835937,1.429686,Cow1.txd,SAMP.ide,Cow1.dff,Extracted items|SA-MP|SA-MP 0.3.7 RC2
19834,1.17008,PoliceLineTape1,Yes,No,"No, visible always",No,2.33594,0,0.140625,PoliceLineTape1.txd,SAMP.ide,PoliceLineTape1.dff,Extracted items|SA-MP|SA-MP 0.3.7 RC2
19835,0.128179,CoffeeCup1,Yes,No,"No, visible always",No,0.1243603,0.1243603,0.1865177,d_s.txd,SAMP.ide,CoffeeCup1.dff,Coffee|Extracted items|Glasses|SA-MP|SA-MP 0.3.7 RC2
19836,0.176777,BloodPool1,No,No,"No, visible always",No,0.25,0.25,0,particle.txd,SAMP.ide,BloodPool1.dff,Objects that use particle.TXD|SA-MP|SA-MP 0.3.7 RC2
19837,0.433013,GrassClump1,No,No,"No, visible always",No,0.5,0.5,0.5,particle.txd,SAMP.ide,GrassClump1.dff,Objects that use particle.TXD|SA-MP|SA-MP 0.3.7 RC2
19838,0.433013,GrassClump2,No,No,"No, visible always",No,0.5,0.5,0.5,particle.txd,SAMP.ide,GrassClump2.dff,Objects that use particle.TXD|SA-MP|SA-MP 0.3.7 RC2
19839,0.433013,GrassClump3,No,No,"No, visible always",No,0.5,0.5,0.5,particle.txd,SAMP.ide,GrassClump3.dff,Objects that use particle.TXD|SA-MP|SA-MP 0.3.7 RC2
1984,1.91657,shlf5_till,Yes,No,"No, visible always",No,2.982042,0.985968,1.513036,shop_shelf1.txd,props.ide,shlf5_till.dff,
19840,10.1302,WaterFall1,No,No,"No, visible always",No,11.62999,13.8848,9.07964,vegaswaterfall.txd,SAMP.ide,WaterFall1.dff,Animated waterfalls|SA-MP|SA-MP 0.3.7 RC2
19841,16.5229,WaterFall2,No,No,"No, visible always",No,11.62999,15.77294,26.608,vegaswaterfall.txd,SAMP.ide,WaterFall2.dff,Animated waterfalls|SA-MP|SA-MP 0.3.7 RC2
19842,13.7864,WaterFallWater1,No,No,"No, visible always",No,11.62998,25,0,vegaswaterfall.txd,SAMP.ide,WaterFallWater1.dff,Animated waterfalls|Exterior|SA-MP|SA-MP 0.3.7 RC2|Water
19843,0.707549,MetalPanel1,Yes,No,"No, visible always",No,1,1,0.0500001,MetalPanels.txd,SAMP.ide,MetalPanel1.dff,Metal panels|SA-MP|SA-MP 0.3.7 RC2
19844,0.707549,MetalPanel2,Yes,No,"No, visible always",No,1,1,0.05,MetalPanels.txd,SAMP.ide,MetalPanel2.dff,Metal panels|SA-MP|SA-MP 0.3.7 RC2
19845,0.707549,MetalPanel3,Yes,No,"No, visible always",No,1,1,0.0500001,MetalPanels.txd,SAMP.ide,MetalPanel3.dff,Metal|Metal panels|Rusty|SA-MP|SA-MP 0.3.7 RC2
19846,0.707549,MetalPanel4,Yes,No,"No, visible always",No,1,1,0.0500001,MetalPanels.txd,SAMP.ide,MetalPanel4.dff,Metal panels|SA-MP|SA-MP 0.3.7 RC2
19847,0.283308,LegHam1,Yes,No,"No, visible always",No,0.214309,0.49585919,0.1710254,LegHam1.txd,SAMP.ide,LegHam1.dff,Food|Leg of ham|SA-MP|SA-MP 0.3.7 RC2
19848,1.90032,CargoBobPlatform1,Yes,No,"No, visible always",No,1.329046,3.40876,1.028987,ab_cargo_int.txd,SAMP.ide,CargoBobPlatform1.dff,CargoBob platform|SA-MP|SA-MP 0.3.7 RC2
19849,34.9772,MIHouse1Land,Yes,No,"No, visible always",No,31.2505,62.5,3.28066,MIHouse1.txd,SAMP.ide,MIHouse1Land.dff,Modular island house|SA-MP|SA-MP 0.3.7 RC2
1985,1.24311,punchbagnu,Yes,No,"No, visible always",No,0.606215,0.606216,2.43368,punchbag2.txd,props.ide,punchbagnu.dff,Sports equipment
19850,34.9468,MIHouse1Land2,Yes,No,"No, visible always",No,31.2505,62.5,1.505654,MIHouse1.txd,SAMP.ide,MIHouse1Land2.dff,Modular island house|SA-MP|SA-MP 0.3.7 RC2
19851,34.9468,MIHouse1Land3,Yes,No,"No, visible always",No,31.2505,62.5,1.505654,MIHouse1.txd,SAMP.ide,MIHouse1Land3.dff,Modular island house|SA-MP|SA-MP 0.3.7 RC2
19852,34.9387,MIHouse1Land4,Yes,No,"No, visible always",No,31.2505,62.5,0.0999998,MIHouse1.txd,SAMP.ide,MIHouse1Land4.dff,Modular island house|SA-MP|SA-MP 0.3.7 RC2
19853,34.9387,MIHouse1Land5,Yes,No,"No, visible always",No,31.2505,62.5,0.0999998,MIHouse1.txd,SAMP.ide,MIHouse1Land5.dff,Modular island house|SA-MP|SA-MP 0.3.7 RC2
19854,19.6212,MIHouse1Outside,Yes,No,"No, visible always",No,27.7969,26.43261,8.28385,MIHouse1.txd,SAMP.ide,MIHouse1Outside.dff,Modular island house|SA-MP|SA-MP 0.3.7 RC2
19855,17.2897,MIHouse1Inside,Yes,No,"No, visible always",No,25.7205,22.51566,5.2185,MIHouse1.txd,SAMP.ide,MIHouse1Inside.dff,Modular island house|SA-MP|SA-MP 0.3.7 RC2
19856,13.139,MIHouse1IntWalls1,Yes,No,"No, visible always",No,21.12829,14.9693,4.47813,MIHouse1.txd,SAMP.ide,MIHouse1IntWalls1.dff,Modular island house|SA-MP|SA-MP 0.3.7 RC2
19857,1.46348,MIHouse1Door1,Yes,No,"No, visible always",No,1.499999,0.0500001,2.51288,MIHouse1.txd,SAMP.ide,MIHouse1Door1.dff,Modular island house|SA-MP|SA-MP 0.3.7 RC2
19858,1.46348,MIHouse1Door2,Yes,No,"No, visible always",No,1.499999,0.0500014,2.51288,vegashse2.txd,SAMP.ide,MIHouse1Door2.dff,Modular island house|SA-MP|SA-MP 0.3.7 RC2
19859,1.46348,MIHouse1Door3,Yes,No,"No, visible always",No,1.499999,0.0500014,2.51288,vegashse3.txd,SAMP.ide,MIHouse1Door3.dff,Modular island house|SA-MP|SA-MP 0.3.7 RC2
1986,2.13022,shlf2_cab_rt,Yes,No,"No, visible always",No,0.999894,1.000602,4.01769,new_cabinets.txd,props.ide,shlf2_cab_rt.dff,
